fault_id,source_name,fault_no,event_date,trip_datetime,event_date_key,trip_time_key,location_primary,locations_all,apparatus_concat,comments_concat,text_corpus,system_type,substation_area,weather,reporter,voltage_level_kv,voltage_levels_all,row_count,unique_apparatus_count,max_downtime_hours,mean_downtime_hours,min_reclose_delay_hours,max_reclose_delay_hours,any_reclosed_clock,any_reclosed_arc,has_comments,mixed_operational_labels,row_operational_labels,stage1_operational_label,stage1_binary_label,is_chrono_anomaly,anomaly_reason,event_hour,event_weekday,event_month,season,mentions_overcurrent,mentions_earth_fault,mentions_phase,mentions_three_phase,mentions_buchholz,mentions_diff,mentions_voltage_issue,mentions_trip_failure
system::021/25::2025-01-27::04:24,system,021/25,2025-01-27,2025-01-27 04:24:00,2025-01-27,04:24,Phokoje – Matimba,Phokoje – Matimba || Matimba – Phokoje || Phokoje – Insukamini || Insukamini – Phokoje,Phokoje - Matimba 400kV Line CB 3L5 || Matimba - Phokoje 400kV Line CB 1L5 || Phokoje - Insukamini 400kV Line CB 2L5 || Insukamini - Phokoje 400kV Line CB 1105,"Direction E/F Trip, DTTS, Lockout; 3Ph trip +L/O || Red Phase to Ground; Distance to fault 132km || Master trip, DTTS, DTTR; 3Ph trip +L/O || 3Ph trip +L/O","direction e/f trip, dtts, lockout; 3ph trip +l/o || red phase to ground; distance to fault 132km || master trip, dtts, dttr; 3ph trip +l/o || 3ph trip +l/o phokoje - matimba 400kv line cb 3l5 || matimba - phokoje 400kv line cb 1l5 || phokoje - insukamini 400kv line cb 2l5 || insukamini - phokoje 400kv line cb 1105",Transmission,Central,clear,lekokotlo,400.0,400,4,4,1.02,0.7725000000000001,0.1833333333333333,1.0166666666666666,True,False,True,True,permanent || sustained,permanent,Permanent,False,,4,0,1,summer,0,1,1,1,0,0,0,0
system::022/25::2025-01-28::23:25,system,022/25,2025-01-28,2025-01-28 23:25:00,2025-01-28,23:25,Morupule A,Morupule A || Morupule A – Serule || Serule – Morupule A,Morupule A 220kV Bus Coupler CB W10 || Morupule A - Serule 220kV line CB L55 || Serule - Morupule A 220kV line CB L65,Protection operated || 3ph T + L/O; Distance to fault = 17.58 km || 3ph T + L/O,protection operated || 3ph t + l/o; distance to fault = 17.58 km || 3ph t + l/o morupule a 220kv bus coupler cb w10 || morupule a - serule 220kv line cb l55 || serule - morupule a 220kv line cb l65,Transmission,Central,clear,moalosi,220.0,220,3,3,1.63,1.4533333333333331,1.15,1.6333333333333333,True,False,True,False,permanent,permanent,Permanent,False,,23,1,1,summer,0,0,0,1,0,0,0,0
system::023/25::2025-01-30::22:43,system,023/25,2025-01-30,2025-01-30 22:43:00,2025-01-30,22:43,Morupule A – Isang,Morupule A – Isang,Morupule A - Isang 220kV line 2 CB L25,"Zone 1 trip, carrier aided; 3ph T + L/O","zone 1 trip, carrier aided; 3ph t + l/o morupule a - isang 220kv line 2 cb l25",Transmission,North/South,clear,scada,220.0,220,1,1,0.25,0.25,0.25,0.25,True,False,True,False,sustained,sustained,Non-permanent,False,,22,3,1,summer,0,0,0,1,0,0,0,0
system::074A/25::2025-02-03::04:41,system,074A/25,2025-02-03,2025-02-03 04:41:00,2025-02-03,04:41,Morupule B – Isang 400kV line,Morupule B – Isang 400kV line || Isang – Morupule B 400kV line,Morupule B - Isang 400kV Line CB 1L5 || Isang - Morupule B 400kV Line CB 4L5,"Trip, General trip, Zm trip || Carrier Aided trip, Permissive trip S/R","trip, general trip, zm trip || carrier aided trip, permissive trip s/r morupule b - isang 400kv line cb 1l5 || isang - morupule b 400kv line cb 4l5",Transmission,Central/South,rainy/stormy,scada,400.0,400,2,2,1.7,1.69,1.6833333333333331,1.7,True,False,True,False,permanent,permanent,Permanent,False,,4,0,2,summer,0,0,0,0,0,0,0,0
system::075/25::2025-02-03::07:58,system,075/25,2025-02-03,2025-02-03 07:58:00,2025-02-03,07:58,Kanye,Kanye,Kanye 132/11kV Tx 2 LV CB 2HO,3Ph T + L/O,3ph t + l/o kanye 132/11kv tx 2 lv cb 2ho,Distribution,South,rainy/stormy,baikgantshi,11.0,11,1,1,18.22,18.22,18.216666666666665,18.216666666666665,True,False,True,False,permanent,permanent,Permanent,False,,7,0,2,summer,0,0,0,1,0,0,0,0
system::118/25::2025-02-06::03:03,system,118/25,2025-02-06,2025-02-06 03:03:00,2025-02-06,03:03,Morupule B – Isang 400kV line,Morupule B – Isang 400kV line || Isang – Morupule B 400kV line,Morupule B - Isang 400kV Line CB 1L5 || Isang - Morupule B 400kV Line CB 4L5,"3ph trip + L/O || VT Fuse fail, 3ph trip, Carrier aided trip; Distance to fault 50.1 km","3ph trip + l/o || vt fuse fail, 3ph trip, carrier aided trip; distance to fault 50.1 km morupule b - isang 400kv line cb 1l5 || isang - morupule b 400kv line cb 4l5",Transmission,Central/South,clear,scada,400.0,400,2,2,0.08,0.055,0.0333333333333333,0.0833333333333333,True,False,True,False,transient,transient,Non-permanent,False,,3,3,2,summer,0,0,0,1,0,0,0,0
system::119/25::2025-02-06::19:38,system,119/25,2025-02-06,2025-02-06 19:38:00,2025-02-06,19:38,Thamaga – Rakola 220kV line,Thamaga – Rakola 220kV line,Thamaga - Rakola 220kV Line CB L45,"IMP PROTECTION START ZONE 1, LINE DIFF PROTECTION TRIP; 3ph trip + L/O","imp protection start zone 1, line diff protection trip; 3ph trip + l/o thamaga - rakola 220kv line cb l45",Transmission,South,clear,scada,220.0,220,1,1,0.12,0.12,0.1166666666666666,0.1166666666666666,True,False,True,False,sustained,sustained,Non-permanent,False,,19,3,2,summer,0,0,0,1,0,1,0,0
system::030/25::2025-02-07::18:29,system,030/25,2025-02-07,2025-02-07 18:29:00,2025-02-07,18:29,Rakola – Gaphatshwa,Rakola – Gaphatshwa,Rakola - Gaphatshwa 132kV line CB 505,Backup & Instantaneous trip; Load loss 14.64 MW,backup & instantaneous trip; load loss 14.64 mw rakola - gaphatshwa 132kv line cb 505,Transmission,South,cloudy,scada,132.0,132,1,1,0.2,0.2,0.2,0.2,True,False,True,False,sustained,sustained,Non-permanent,False,,18,4,2,summer,0,0,0,0,0,0,0,0
system::067/25::2025-02-10::09:22,system,067/25,2025-02-10,2025-02-10 09:22:00,2025-02-10,09:22,Tlokweng,Tlokweng,Tlokweng 132/11kV T2 LV CB 2H0 || Tlokweng 132/11kV T2 HV CB 210,"— || Winding 1 & 2 trip, DIFF trip; No load loss","— || winding 1 & 2 trip, diff trip; no load loss tlokweng 132/11kv t2 lv cb 2h0 || tlokweng 132/11kv t2 hv cb 210",Distribution,Tlokweng,cloudy,galetshetse,11.0,11 || 132,2,2,9.18,9.155000000000001,9.133333333333333,9.183333333333334,True,False,True,False,permanent,permanent,Permanent,False,,9,0,2,summer,0,0,0,0,0,1,0,0
system::041/25::2025-02-11::15:21,system,041/25,2025-02-11,2025-02-11 15:21:00,2025-02-11,15:21,Legotlhwane – Makoba,Legotlhwane – Makoba,Legotlhwane - Makoba 132kV line CB 305,"3ph T + ARC; Load loss (2.4 MW Makoba, 3 MW Samochima)","3ph t + arc; load loss (2.4 mw makoba, 3 mw samochima) legotlhwane - makoba 132kv line cb 305",Transmission,Northwest,cloudy,scada,132.0,132,1,1,0.02,0.02,0.0166666666666666,0.0166666666666666,True,False,True,False,transient,transient,Non-permanent,False,,15,1,2,summer,0,0,0,1,0,0,0,0
system::042/25::2025-02-14::00:02,system,042/25,2025-02-14,2025-02-14 00:02:00,2025-02-14,00:02,Mawana,Legotlhwane – Mawana || Mawana – Legotlhwane || Mawana,Legotlhwane - Mawana 220kV Line CB L15 || Mawana - Legotlhwane 220kV Line CB 25 || Mawana 220/132kV Transformer 2 HV CB H20 || Mawana 220/132kV Transformer 2 LV CB 280,"Diff trip, E/F, ARC; Load loss: Boseto (10.5 MW), Zone 5 (10.5 MW), Motheo Mine (10 MW) || Imp Z1/Z2/Z4 trip, IDMT O/C, Broken conductor start || Diff trip, HV Low E/F Start || Master trip, LV Standby E/F Start, HV CB TCS trip","diff trip, e/f, arc; load loss: boseto (10.5 mw), zone 5 (10.5 mw), motheo mine (10 mw) || imp z1/z2/z4 trip, idmt o/c, broken conductor start || diff trip, hv low e/f start || master trip, lv standby e/f start, hv cb tcs trip legotlhwane - mawana 220kv line cb l15 || mawana - legotlhwane 220kv line cb 25 || mawana 220/132kv transformer 2 hv cb h20 || mawana 220/132kv transformer 2 lv cb 280",Transmission,Northwest,rainy/stormy,mosala,220.0,220 || 132,4,4,0.9,0.9,0.9,0.9,True,False,True,False,permanent,permanent,Permanent,False,,0,4,2,summer,1,1,0,0,0,1,0,0
system::043/25::2025-02-14::01:55,system,043/25,2025-02-14,2025-02-14 01:55:00,2025-02-14,01:55,Orapa 2 – Serule,Orapa 2 – Serule,Orapa 2 - Serule 220kV Line CB L15,"Main 2: SOTF, Phase C-G, Distance to fault = 24.0 km","main 2: sotf, phase c-g, distance to fault = 24.0 km orapa 2 - serule 220kv line cb l15",Transmission,North,rainy/stormy,tsenang,220.0,220,1,1,1.15,1.15,1.15,1.15,True,False,True,False,permanent,permanent,Permanent,False,,1,4,2,summer,0,0,1,0,0,0,0,0
system::048/25::2025-02-16::22:48,system,048/25,2025-02-16,2025-02-16 22:48:00,2025-02-16,22:48,Thamaga – Isang,Thamaga – Isang,Thamaga - Isang 220kV Line Reactor CB R10,"B/UP Protection Relay: Protection trip, B/UP trip","b/up protection relay: protection trip, b/up trip thamaga - isang 220kv line reactor cb r10",Transmission,South,rainy/stormy,rapelang,220.0,220,1,1,2.02,2.02,2.0166666666666666,2.0166666666666666,True,False,True,False,permanent,permanent,Permanent,False,,22,6,2,summer,0,0,0,0,0,0,0,0
system::050/25::2025-02-17::04:56,system,050/25,2025-02-17,2025-02-17 04:56:00,2025-02-17,04:56,Thamaga – Isang,Thamaga – Isang,Thamaga - Isang 220kV Line Reactor CB R10,Tripped,tripped thamaga - isang 220kv line reactor cb r10,Transmission,South,rainy/stormy,scada,220.0,220,1,1,0.12,0.12,0.1166666666666666,0.1166666666666666,True,False,True,False,sustained,sustained,Non-permanent,False,,4,0,2,summer,0,0,0,0,0,0,0,0
system::055/25::2025-02-18::22:05,system,055/25,2025-02-18,2025-02-18 22:05:00,2025-02-18,22:05,Orapa 2 – Serule,Orapa 2 – Serule,Orapa 2 - Serule 220kV Line CB L15,"Distance protection: SOTF, Phase A-G, Distance to fault = 48.15 km","distance protection: sotf, phase a-g, distance to fault = 48.15 km orapa 2 - serule 220kv line cb l15",Transmission,North,rainy/stormy,tsenang,220.0,220,1,1,1.08,1.08,1.0833333333333333,1.0833333333333333,True,False,True,False,permanent,permanent,Permanent,False,,22,1,2,summer,0,0,1,0,0,0,0,0
system::056/25::2025-02-18::22:10,system,056/25,2025-02-18,2025-02-18 22:10:00,2025-02-18,22:10,Rakola – Segoditshane,Rakola – Segoditshane,Rakola - Segs 220kV Line CB L35,3ph trip + ARC,3ph trip + arc rakola - segs 220kv line cb l35,Transmission,South,clear,scada,220.0,220,1,1,0.28,0.28,0.2833333333333333,0.2833333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,22,1,2,summer,0,0,0,1,0,0,0,0
system::057/25::2025-02-18::22:50,system,057/25,2025-02-18,2025-02-18 22:50:00,2025-02-18,22:50,Segoditshane – Dwaarsburg,Segoditshane – Dwaarsburg,Segs - Dwarsburg 132kV Line CB 905,3ph trip + L/O,3ph trip + l/o segs - dwarsburg 132kv line cb 905,Transmission,South,rainy/stormy,scada,132.0,132,1,1,0.2,0.2,0.2,0.2,True,False,True,False,sustained,sustained,Non-permanent,False,,22,1,2,summer,0,0,0,1,0,0,0,0
system::061/25::2025-02-19::12:26,system,061/25,2025-02-19,2025-02-19 12:26:00,2025-02-19,12:26,Gaphwatshwa,Gaphwatshwa,Gaphwatshwa 132/33kV T2 LV CB H20,LV O/C & E/F trip; Master trip,lv o/c & e/f trip; master trip gaphwatshwa 132/33kv t2 lv cb h20,Distribution,South,rainy/stormy,kaloso,33.0,33,1,1,0.45,0.45,0.6166666666666667,0.6166666666666667,True,False,True,False,sustained,sustained,Non-permanent,False,,12,2,2,summer,1,1,0,0,0,0,0,0
system::062/25::2025-02-19::12:40,system,062/25,2025-02-19,2025-02-19 12:40:00,2025-02-19,12:40,Broadhurst,Broadhurst,Broadhurst 132/33kV LV CB 4T0,LV O/C & E/F trip; Master trip,lv o/c & e/f trip; master trip broadhurst 132/33kv lv cb 4t0,Distribution,South,rainy/stormy,kaloso,33.0,33,1,1,0.45,0.45,0.3833333333333333,0.3833333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,12,2,2,summer,1,1,0,0,0,0,0,0
system::063/25::2025-02-19::17:47,system,063/25,2025-02-19,2025-02-19 17:47:00,2025-02-19,17:47,G-Enclave – Gabsouth,G-Enclave – Gabsouth,G-Enclave - Gabsouth 132kV Line 1 CB 105,"CB trip, Inter trip receive","cb trip, inter trip receive g-enclave - gabsouth 132kv line 1 cb 105",Transmission,South,rainy/stormy,karabo,132.0,132,1,1,3.05,3.05,3.05,3.05,True,False,True,False,permanent,permanent,Permanent,False,,17,2,2,summer,0,0,0,0,0,0,0,0
system::065/25::2025-02-21::18:06,system,065/25,2025-02-21,2025-02-21 18:06:00,2025-02-21,18:06,Gabsouth – Spitskop,Gabsouth – Spitskop,Gabsouth - Spitskop 132kV line CB 505,3ph trip + L/O,3ph trip + l/o gabsouth - spitskop 132kv line cb 505,Transmission,South,rainy/stormy,kaloso,132.0,132,1,1,0.3,0.3,0.3,0.3,True,False,True,False,sustained,sustained,Non-permanent,False,,18,4,2,summer,0,0,0,1,0,0,0,0
system::066/25::2025-02-23::20:31,system,066/25,2025-02-23,2025-02-23 20:31:00,2025-02-23,20:31,Phokoje – Serule,Phokoje – Serule || Orapa 2 – Serule,Phokoje - Serule 220kV Line CB L35 || Orapa 2 - Serule 220kV Line CB L15,"Back up Directional E/F, Zone 3, DTTS; Master trip || Main 2: Trip, Ph C/Ground, Zone 2, O/C","back up directional e/f, zone 3, dtts; master trip || main 2: trip, ph c/ground, zone 2, o/c phokoje - serule 220kv line cb l35 || orapa 2 - serule 220kv line cb l15",Transmission,North,rainy/stormy,boiditswe,220.0,220,2,2,1.07,0.8600000000000001,0.65,1.0666666666666669,True,False,True,False,permanent,permanent,Permanent,False,,20,6,2,summer,1,1,0,0,0,0,0,0
system::068/25::2025-02-25::03:53,system,068/25,2025-02-25,2025-02-25 03:53:00,2025-02-25,03:53,Letlhakane – Morupule B,Letlhakane – Morupule B || Morupule B – Letlhakane,Letlhakane - Morp B 400kV Line CB 3L5 || Morp B - Letlhakane 400kV Line CB 2L5,"Ground Imp trip, Phase A to Ground; Load loss: Motheo (13 MW), KCM (18 MW), Orapa (22 MW) || General trip, Zm trip, Master trip","ground imp trip, phase a to ground; load loss: motheo (13 mw), kcm (18 mw), orapa (22 mw) || general trip, zm trip, master trip letlhakane - morp b 400kv line cb 3l5 || morp b - letlhakane 400kv line cb 2l5",Transmission,Northwest,rainy/stormy,tsenang,400.0,400,2,2,1.43,1.4249999999999998,1.4166666666666667,1.4333333333333331,True,False,True,False,permanent,permanent,Permanent,False,,3,1,2,summer,0,1,1,0,0,0,0,0
system::069/25::2025-02-25::04:52,system,069/25,2025-02-25,2025-02-25 04:52:00,2025-02-25,04:52,Orapa 2,Orapa 2 || Legotlhwane – Mawana || Mawana – Legotlhwane,Orapa 2 220/33kV Transformer 1 HV CB H10 || Legotlhwane - Mawana 220kV Line CB L15 || Mawana - Legotlhwane 220kV Line CB L25,"Overvoltage; Gen trip, HV inter trip || 3ph trip + L/O","overvoltage; gen trip, hv inter trip || 3ph trip + l/o orapa 2 220/33kv transformer 1 hv cb h10 || legotlhwane - mawana 220kv line cb l15 || mawana - legotlhwane 220kv line cb l25",Transmission,Northwest,rainy/stormy,tsenang,220.0,220,3,3,1.45,0.5733333333333333,0.1166666666666666,1.45,True,False,True,True,permanent || sustained,permanent,Permanent,False,,4,1,2,summer,0,0,0,1,0,0,1,0
system::071/25::2025-02-25::18:47,system,071/25,2025-02-25,2025-02-25 18:47:00,2025-02-25,18:47,Legotlhwane – Makoba,Legotlhwane – Makoba || Makoba – Legotlhwane,Legotlhwane - Makoba 132kV line CB 305 || Makoba - Legotlhwane 132kV line CB 305,"3ph T + ARC; Load loss (2.4 MW Makoba, 3 MW Samochima) || 3ph T + ARC","3ph t + arc; load loss (2.4 mw makoba, 3 mw samochima) || 3ph t + arc legotlhwane - makoba 132kv line cb 305 || makoba - legotlhwane 132kv line cb 305",Transmission,Northwest,cloudy,scada,132.0,132,2,2,0.02,0.02,0.0166666666666666,0.0166666666666666,True,False,True,False,transient,transient,Non-permanent,False,,18,1,2,summer,0,0,0,1,0,0,0,0
system::071/A/25::2025-02-28::05:04,system,071/A/25,2025-02-28,2025-02-28 05:04:00,2025-02-28,05:04,Phokoje – Matimba,Phokoje – Matimba || Phokoje – Insukamini,Phokoje - Matimba 400kV line || Phokoje - Insukamini 400kV line,"Blue Phase Impedance E/F; 3 Ph T+L/O || DTTS/R, Master trip; 3 Ph T+L/O","blue phase impedance e/f; 3 ph t+l/o || dtts/r, master trip; 3 ph t+l/o phokoje - matimba 400kv line || phokoje - insukamini 400kv line",Transmission,Central,clear,scada,400.0,400,2,2,1.78,1.23,0.6833333333333333,1.1166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,5,4,2,summer,0,1,1,0,0,0,0,0
system::071/A/25::2025-02-28::05:32,system,071/A/25,2025-02-28,2025-02-28 05:32:00,2025-02-28,05:32,Gab South – Spitskop,Gab South – Spitskop || Gab South – Dwaarsberg || Segoditshane – Dwaarsberg,Gab South - Spitskop 132kV line || Gab South - Dwaarsberg 132kV line || Segoditshane - Dwaarsberg 132kV line,Overload operated; 3 Ph T+L/O,overload operated; 3 ph t+l/o gab south - spitskop 132kv line || gab south - dwaarsberg 132kv line || segoditshane - dwaarsberg 132kv line,Transmission,South,clear,scada,132.0,132,3,3,1.42,1.1333333333333335,0.95,1.4166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,5,4,2,summer,0,0,0,0,0,0,0,0
system::072/25::2025-02-28::11:20,system,072/25,2025-02-28,2025-02-28 11:20:00,2025-02-28,11:20,Mogoditshane,Mogoditshane,Mogoditshane 132/11kV T4 LV CB 4HO || Mogoditshane 132/11kV T4 HV CB 510,— || No indications; Load loss,— || no indications; load loss mogoditshane 132/11kv t4 lv cb 4ho || mogoditshane 132/11kv t4 hv cb 510,Distribution,South,clear,a. mangole,11.0,11 || 132,2,2,1.17,1.17,1.1666666666666667,1.1666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,11,4,2,summer,0,0,0,0,0,0,0,0
system::074C/25::2025-03-03::18:23,system,074C/25,2025-03-03,2025-03-03 18:23:00,2025-03-03,18:23,Gabsouth – Spitskop 132kV line,Gabsouth – Spitskop 132kV line || Spitskop – Gabsouth 132kV line,Gabsouth - Spitskop 132kV Line CB 505 || Spitskop - Gabsouth 132kV Line CB (unspecified),3Ph T + L/O,3ph t + l/o gabsouth - spitskop 132kv line cb 505 || spitskop - gabsouth 132kv line cb (unspecified),Transmission,South,clear,scada,132.0,132,2,2,1.17,1.085,1.0,1.1666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,18,0,3,autumn,0,0,0,1,0,0,0,0
system::076/25::2025-03-03::00:24,system,076/25,2025-03-03,2025-03-03 00:24:00,2025-03-03,00:24,Isang – Morupule B 400kV line,Isang – Morupule B 400kV line,Isang - Morupule B 400kV Line CB 4L5,"Main 1: 3ph trip, Carrier Aided trip, fault loop L3-N, distance to fault 34.3 km","main 1: 3ph trip, carrier aided trip, fault loop l3-n, distance to fault 34.3 km isang - morupule b 400kv line cb 4l5",Transmission,Central/South,cloudy,galetshetse,400.0,400,1,1,0.08,0.08,0.0833333333333333,0.0833333333333333,True,False,True,False,transient,transient,Non-permanent,False,,0,0,3,autumn,0,0,0,1,0,0,0,0
system::076/25::2025-03-03::22:27,system,076/25,2025-03-03,2025-03-03 22:27:00,2025-03-03,22:27,Morupule B – Isang 400kV line,Morupule B – Isang 400kV line,Morupule B - Isang 400kV Line CB 1L5,3Ph T + L/O,3ph t + l/o morupule b - isang 400kv line cb 1l5,Transmission,Central/South,cloudy,scada,400.0,400,1,1,0.08,0.08,2.033333333333333,2.033333333333333,True,False,True,False,transient,transient,Non-permanent,False,,22,0,3,autumn,0,0,0,1,0,0,0,0
system::108/25::2025-03-05::10:20,system,108/25,2025-03-05,2025-03-05 10:20:00,2025-03-05,10:20,Maun,Maun,Maun 132/11kV Transformer 1 LV CB 1T0 || Maun 11kV Bus Section CB 1S0,"Protection Trip, Current Relay operated || Protection Trip","protection trip, current relay operated || protection trip maun 132/11kv transformer 1 lv cb 1t0 || maun 11kv bus section cb 1s0",Distribution,North,clear,magola,11.0,11,2,2,5.98,5.93,5.883333333333334,5.983333333333333,True,False,True,False,permanent,permanent,Permanent,False,,10,2,3,autumn,0,0,0,0,0,0,0,0
system::078/25::2025-03-13::13:01,system,078/25,2025-03-13,2025-03-13 13:01:00,2025-03-13,13:01,Francistown,Francistown || Hydromet – Francistown 220kV line || Morupule A – Serule 220kV line || Serule – Morupule 220kV line,Francistown 220/11kV TX 1B LV CB 1TOB || Francistown 220/11kV TX 1A LV CB 1TOA || Francistown 220/11kV TX 1B HV CB H20 || Hydromet - Francistown 220kV Line CB L25 || Morupule A - Serule 220kV Line CB (unspecified) || Serule - Morupule 220kV Line CB (unspecified),"F/town, 220/11kV TX 1B LV side; Ground to neutral, O/C trip || F/town, 220/11kV TX 1A LV side; Backup protection trip || F/town, 220/11kV TX 1B HV side || Backup trip, O/C to ground || Main 1 trip, 21L trip, DTT, Zone 1 trip; Distance to fault: 79.56 km || 3-phase trip + Lockout","f/town, 220/11kv tx 1b lv side; ground to neutral, o/c trip || f/town, 220/11kv tx 1a lv side; backup protection trip || f/town, 220/11kv tx 1b hv side || backup trip, o/c to ground || main 1 trip, 21l trip, dtt, zone 1 trip; distance to fault: 79.56 km || 3-phase trip + lockout francistown 220/11kv tx 1b lv cb 1tob || francistown 220/11kv tx 1a lv cb 1toa || francistown 220/11kv tx 1b hv cb h20 || hydromet - francistown 220kv line cb l25 || morupule a - serule 220kv line cb (unspecified) || serule - morupule 220kv line cb (unspecified)",Transmission,North,cloudy,magola,220.0,11 || 220,6,6,4.2,1.8550000000000002,1.1833333333333331,4.2,True,False,True,False,permanent,permanent,Permanent,False,,13,3,3,autumn,1,1,1,0,0,0,0,0
system::078/25::2025-03-13::14:35,system,078/25,2025-03-13,2025-03-13 14:35:00,2025-03-13,14:35,Lobatse – Mmakgodumo 132kV line,Lobatse – Mmakgodumo 132kV line || Mmakgodumo – Lobatse 132kV line,Lobatse - Mmakgodumo 132kV Line CB 205 || Mmakgodumo - Lobatse 132kV Line CB 205,"Current Diff, White phase Impedance E/F; 3Ph trip + L/O || 3Ph trip + L/O","current diff, white phase impedance e/f; 3ph trip + l/o || 3ph trip + l/o lobatse - mmakgodumo 132kv line cb 205 || mmakgodumo - lobatse 132kv line cb 205",Transmission,South,rainy/stormy,scada,132.0,132,2,2,0.02,0.02,0.0166666666666666,0.0166666666666666,True,False,True,False,transient,transient,Non-permanent,False,,14,3,3,autumn,0,1,1,1,0,1,0,0
system::079/25::2025-03-13::21:33,system,079/25,2025-03-13,2025-03-13 21:33:00,2025-03-13,21:33,Motheo – Motheo Mine 132kV line,Motheo – Motheo Mine 132kV line || Ghanzi – Motheo 132kV line,Motheo - Motheo Mine 132kV Line CB 305 || Ghanzi - Motheo 132kV Line CB 205,"Red, White and Blue TCS operated || Main 1 protection trip L1, L2, L3. General trip","red, white and blue tcs operated || main 1 protection trip l1, l2, l3. general trip motheo - motheo mine 132kv line cb 305 || ghanzi - motheo 132kv line cb 205",Transmission,North West,clear,kahona,132.0,132,2,2,0.18,0.155,0.1333333333333333,0.1833333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,21,3,3,autumn,0,0,0,0,0,0,0,0
system::080/25::2025-03-13::21:40,system,080/25,2025-03-13,2025-03-13 21:40:00,2025-03-13,21:40,Morupule B – Isang 400kV line,Morupule B – Isang 400kV line || Isang – Morupule B 400kV line,Morupule B - Isang 400kV Line CB 1L5 || Isang - Morupule B 400kV Line CB 4L5,"Main A & B: trip, general trip, Z-trip; Fault loop L3-N; Distance to fault 126.71 km || Main 1: 3ph trip, Carrier Aided trip, fault loop L3-N, distance to fault 58.81 km","main a & b: trip, general trip, z-trip; fault loop l3-n; distance to fault 126.71 km || main 1: 3ph trip, carrier aided trip, fault loop l3-n, distance to fault 58.81 km morupule b - isang 400kv line cb 1l5 || isang - morupule b 400kv line cb 4l5",Transmission,Central/South,clear,moalosi,400.0,400,2,2,2.05,2.04,2.033333333333333,2.05,True,False,True,False,permanent,permanent,Permanent,False,,21,3,3,autumn,0,0,0,1,0,0,0,0
system::081/25::2025-03-13::23:03,system,081/25,2025-03-13,2025-03-13 23:03:00,2025-03-13,23:03,Motheo – Motheo Mine 132kV line,Motheo – Motheo Mine 132kV line || Ghanzi – Motheo 132kV line,Motheo - Motheo Mine 132kV Line CB 305 || Ghanzi - Motheo 132kV Line CB 205,"Red, White and Blue TCS operated || Main 1 protection trip L1, L2, L3. General trip","red, white and blue tcs operated || main 1 protection trip l1, l2, l3. general trip motheo - motheo mine 132kv line cb 305 || ghanzi - motheo 132kv line cb 205",Transmission,North West,clear,kahona,132.0,132,2,2,0.07,0.07,0.0666666666666666,0.0666666666666666,True,False,True,False,transient,transient,Non-permanent,False,,23,3,3,autumn,0,0,0,0,0,0,0,0
system::084/25::2025-03-13::04:46,system,084/25,2025-03-13,2025-03-13 04:46:00,2025-03-13,04:46,F/Town West,F/Town West,F/Town West 132/11kV Tx 2A LV CB 2HOB,LV OC & EF Relay: Trip. LV master trip operated,lv oc & ef relay: trip. lv master trip operated f/town west 132/11kv tx 2a lv cb 2hob,Distribution,North,cloudy,chabalala,11.0,11,1,1,0.95,0.95,0.95,0.95,True,False,True,False,permanent,permanent,Permanent,False,,4,3,3,autumn,0,0,0,0,0,0,0,0
system::084/25::2025-03-13::06:23,system,084/25,2025-03-13,2025-03-13 06:23:00,2025-03-13,06:23,F/Town West,F/Town West,F/Town West 132/11kV Tx 2A LV CB 2HOB,LV OC & EF Relay: Trip. LV master trip operated,lv oc & ef relay: trip. lv master trip operated f/town west 132/11kv tx 2a lv cb 2hob,Distribution,North,cloudy,chabalala,11.0,11,1,1,0.68,0.68,0.6833333333333333,0.6833333333333333,True,False,True,False,permanent,permanent,Permanent,False,,6,3,3,autumn,0,0,0,0,0,0,0,0
system::85/25::2025-03-16::13:54,system,85/25,2025-03-16,2025-03-16 13:54:00,2025-03-16,13:54,Gabsouth,Gabsouth,Gabsouth 132/11kV Tx 2 HV CB 310 || Gabsouth 132/11kV Tx 2 LV CB 2HO,"Main 1 and 2 DIFF trip operated, REF operated || External B/UP trip operated, aster trip operated","main 1 and 2 diff trip operated, ref operated || external b/up trip operated, aster trip operated gabsouth 132/11kv tx 2 hv cb 310 || gabsouth 132/11kv tx 2 lv cb 2ho",Transmission,South,clear,k. kaloso,132.0,132,2,2,2.2,2.2,2.2,2.2,True,False,True,False,permanent,permanent,Permanent,False,,13,6,3,autumn,0,0,0,0,0,1,0,0
